# ExoFOP-TESS TOI snapshot, regenerated 2026-05-13 00:31 UTC
# Source: ExoFOP-TESS, NExScI/Caltech-IPAC
# Endpoint: https://exofop.ipac.caltech.edu/tess/download_toi.php?sort=toi&output=pipe
# Count: 7931 TOIs
# Columns: toi | tic | st_teff | st_logg | st_met (tab-separated)
# Used by sco-ldc as a fallback when the live ExoFOP fetch fails.
1604.01	118301361	7249.8	3.69	0.434
1605.01	101037590	5597	4.03	
1606.01	125735470	5626.5		
1607.01	26433869	4963		
1608.01	138017750	6057.7	3.84	
1609.01	229951289	6011	4.5	
1610.01	219776325	5740.2	4.3	0.187804
1611.01	264678534	5071	4.58	-0.07
1612.01	268403451	6082	4.13	
1613.01	272625214	6651	4.27	
1614.01	317397615	5182		
1615.01	317507345	7170	4.31	
1616.01	322054600	6713	4.27	
1617.01	322202434	5521	4.48	
1618.01	376838000	10596	4.27	
1619.01	377144784	5017		
1620.01	378291076	6594	4.23	
1621.01	387260717	7257	4.64	
1622.01	388076005	5932.2	4.48	
1623.01	407394748	7325.2		
1624.01	461387302	6406	4.34	
1625.01	470852531	6587	4.27	
1626.01	157586003	5768.2	4	
1627.01	424435940	5930	4.4	
1628.01	284475976	6148	4.01	0.18
1629.01	310003988	5939.3	4	0.279287
1630.01	317597583	5504	4.58	
1631.01	29054413	5473	4.46488	
1632.01	51024887	2990	5.13581	
1633.01	165551882	3429	4.90092	
1634.01	201186294	3455	4.76798	
1635.01	230086768	3496	4.9	
1636.01	269892793	4769	4.64845	
1637.01	286355915	6531.44	4.13711	-0.356
1638.01	312862941	3810	4.56875	
1639.01	348673213	3896	4.64192	
1640.01	396562848	3414	4.97292	
1641.01	422923265	9898	3.77846	
1642.01	229940491	5730	4.09817	
1643.01	298647682	4763	4.54306	
1644.01	22843856	6019	4.438	
1645.01	184679932	6198	4.27912	
1646.01	387527558	3514	4.81377	
1647.01	154927364	5821.7	3.97	
1648.01	376353509	4871.6	4.48	
1649.01	116608612	8170	4.24	
1650.01	122485078	7719	3.74	
1651.01	138168780	6724	4.29	
1652.01	154867950	5329	3.8	
1653.01	156724719	7106.5		
1654.01	258829450	5286.9		
1655.01	266500992	5411	4.29	
1656.01	267694283	6324	4.34	-0.102
1657.01	27677846	5304	4.6	
1658.01	286561122	7325.5	3.71	0.275
1659.01	288631580	5977	4.47	
1659.02	288631580	5977	4.47	
1660.01	311121985	6375	4	
1661.01	312122956			
1662.01	339538183	7235		
1663.01	353367071	7895.7	4.06	-0.104
1664.01	353782445	6225	5.06078	
1665.01	354006740	6481.7		
1666.01	368536386	7185	4.04	
1667.01	409183335	7174		
1668.01	417705690	5420	4.38	
1669.01	428679607	5550	4.37	
1670.01	441739020	6453	5.20004	
1670.02	441739020	6453	5.20004	
1670.03	441739020	6453	5.20004	
1671.01	459903429	4913		
1672.01	468828873	6064	3.94	
1673.01	470315428	5562.6		
1674.01	73104318	5029.7		-0.504
1675.01	81831095	7478	4.05	
1676.01	8400842	6673	4.13	-0.04
1677.01	87090944	5919.7	4.12	-0.277
1678.01	96291218	8001		
1679.01	9837861	5235.5		0.104
1680.01	259168516	3231	5.04064	
1681.01	321041369	5672.5	4.51	-0.131
1682.01	367366318	6767.9	4.1	
1683.01	58542531	4402	4.59	
1684.01	85031598	4815		
1685.01	28900646	3457	4.7705	
1686.01	102672709	6141	4.17616	
1687.01	103448870	5734	4.4674	
1688.01	121966220	5843	3.7177	
1689.01	198384408	5470.16	4.30008	
1690.01	267574918	5780	4.438	
1691.01	268334473	5759	4.44767	
1692.01	288636342	6554	4.24316	
1692.02	288636342	6554	4.24316	
1693.01	353475866	3474	4.77152	
1694.01	396740648	5058	4.53907	
1695.01	422756130	3575	4.72334	
1696.01	470381900	3181	4.94798	
1697.01	1884091865	4067	4.50609	
1698.01	190223929	7697.2		
1699.01	22705558	5654.4	4.41	0.139
1700.01	23650642	5524	4.41	0.00660561
1701.01	274215536	4685.1	4.42	0.287
1702.01	371210825	4252.9	4.37	-0.214058
1703.01	453387619	5747.6	4.39	0.540347
1704.01	95129101	6621.9	4.33	-0.011
1705.01	137500798	6653	4.14	
1706.01	230377505	5617	4.47	
1706.02	230377505	5617	4.47	
1707.01	240148934	6582	4.24	
1708.01	241173474	6259	4.34	
1709.01	29119552	6157	4.1	
1710.01	445805961	5675	4.46	
1711.01	461662295	5326	4.43	
1712.01	67926921	6831.4	3.61	-0.249923
1713.01	15863518	5097.6	4.42	0.471968
1714.01	239154970	6642.3	4.14	0.021
1715.01	142090065	7072	4.28	
1716.01	14336130	5878.6	4.28	0.09
1717.01	149833117	6578	4.31	
1718.01	257241363	5378	4.46	0.2
1719.01	293617835	6096.4	3.26	
1720.01	356473034	5267	4.32	0.38
1721.01	51234631	6304	4.11	-0.03
1722.01	85242435	6137	4.43	
1723.01	71431780	5777	4.38035	
1724.01	81212286	3541	4.8452	
1725.01	86396382	6154	4.02046	0.21
1726.01	130181866	5694.11	4.53108	0.0169559
1726.02	130181866	5694.11	4.53108	0.0169559
1727.01	241225337	5566	4.44006	
1728.01	285048486	3907	4.62346	
1729.01	298666530	5780	4.438	
1730.01	318022259	3691	4.70931	
1730.02	318022259	3691	4.70931	
1730.03	318022259	3691	4.70931	
1731.01	371234684	6193	4.2858	0.08
1732.01	470987100	3876	4.62394	
1733.01	53427308	5846	4.11	
1734.01	224596152	5773	4.46229	
1735.01	365673804	6439	4.35142	
1736.01	408618999	5656	4.1408	
1737.01	233009109	6669	4.01	
1738.01	104208182	3948	4.59404	
1739.01	159418353	4814	4.54519	
1740.01	174041208	5366	4.56253	
1741.01	198206613	4324	4.697	
1742.01	219857012	5707	4.31886	
1743.01	219860288	3281	4.90415	
1744.01	229455001	6179	4.3969	
1745.01	232635922	3759	4.80439	
1746.01	232650365	3340	4.81708	
1746.02	232650365	3340	4.81708	
1747.01	233071822	4435	4.58929	
1748.01	233071926	4837	4.51662	
1749.01	233602827	3959	4.68416	
1749.02	233602827	3959	4.68416	
1749.03	233602827	3959	4.68416	
1750.01	237099296	4765	4.55138	
1751.01	287080092	6114	4.293	
1752.01	287139872	3652	4.71387	
1752.02	287139872	3652	4.71387	
1753.01	289580577	5700	4.48088	
1754.01	332477926	3849	4.65688	
1755.01	356978132	6499	4.35362	
1756.01	364074068	3756	4.68309	
1757.01	367753709	4428	4.57977	
1757.02	367753709	4428	4.57977	
1758.01	367858035	5169	4.57	
1759.01	408636441	3960	4.62853	
1760.01	420112587	3212	4.98029	
1761.01	424391516	6311	4.37813	
1762.01	435680451	6156	4.55262	
1763.01	441739871	3520	4.76125	
1764.01	1551345500	4415	4.69831	
1765.01	272672133	5203.4	4.47	
1766.01	67666096	6518	4.15	
1767.01	8767448	5914	4.07	0.05
1768.01	137906197	5994	4.4	
1769.01	287225295	5493	4.52	
1770.01	457138169	6273	4.2	
1771.01	252479260	5357.7	4.37	0.282809
1772.01	85293053	5583.1	4.44	0.128242
1772.02	85293053	5583.1	4.44	0.128242
1773.01	332064670	5250	4.42	0.35
1774.01	4897275	5853.7	4.38636	
1775.01	9348006	5251	4.54337	
1776.01	21535395	5723.87	4.49543	
1777.01	29191624	5859.45	4.4776	
1778.01	39699648	6023	4.23995	
1779.01	67646988	3138	4.91873	
1780.01	99834717	4974	4.44059	
1781.01	137881699	6101.12	3.92024	0.136938
1782.01	160045097	4336	4.62012	
1782.02	160045097	4336	4.62012	
1782.03	160045097	4336	4.62012	
1783.01	229938290	5406	4.42475	
1784.01	241196395	6435.69	4.3758	-0.238012
1785.01	230386259	6264	4.25903	
1786.01	86280613	6505	4.04	
1787.01	372730331	6427	4.11	
1788.01	450327768	5776	4.25	
1789.01	172518755	5971.4	3.77	0.316
1790.01	310981412	6149	4.57	
1791.01	233684293	6153	3.72	
1792.01	29191596	5502.5	4.43	0.120465
1793.01	304142124	5175	4.51	0.207904
1794.01	286916251	5707	4.21803	
1795.01	135083444	6071	4.36	
1796.01	138819293	3456	4.8	
1797.01	368435330	5922	4.43	
1797.02	368435330	5922	4.43	
1798.01	198153540	5165.2	4.59	0.137577
1798.02	198153540	5165.2	4.59	0.137577
1799.01	8967242	5690	4.48062	
1800.01	17993892	5634	4.24009	0.04
1801.01	119584412	3815	4.69775	
1802.01	138762614	3859	4.66612	
1803.01	144401492	4868.61	4.6604	0.114053
1803.02	144401492	4868.61	4.6604	0.114053
1804.01	148679712	5428.81	4.3631	0.210717
1805.01	165763244	5232.43	4.52455	-0.239
1806.01	166648874	3272	4.82521	
1806.02	166648874	3272	4.82521	
1806.03	166648874	3272	4.82521	
1807.01	180695581	4612.99	4.56172	-0.0713156
1808.01	307734817	6351.66	4.13453	-0.484283
1809.01	347329162	5797	4.36164	0.43
1810.01	373693175	5555.05	4.36832	0.269388
1811.01	376524552	4719	4.49738	
1812.01	207425167	5059.36	4.62542	0.00263019
1812.02	207425167	5059.36	4.62542	0.00263019
1812.03	207425167	5059.36	4.62542	0.00263019
1813.01	377290815	6194.2	4	
1814.01	160440924	4971		
1815.01	233720539	6454	3.77	
1816.01	237108272	5845		
1817.01	285094173	6131.3	4.18	-0.0524025
1818.01	330799746	6236.9	4.09	-0.161623
1819.01	341815767	6610	4.24	
1820.01	393831507	5778.2	4.16	0.0180147
1821.01	82308728	5120	4.6	-0.24
1822.01	9392421	5637.7	3.97	-0.127
1823.01	142381532	4760	4.49	
1824.01	142387023	5182	4.55	
1825.01	229750058	5450	4.42	
1826.01	229400092	5418.3	4.31	
1827.01	390651552	3297	4.89	
1828.01	232982938	5759.8	4.07	
1829.01	235905185	5565	4.41544	
1830.01	20182165	6327.16	4.37297	
1831.01	27194429	6864	3.89932	
1832.01	307956397	4652	4.52358	
1833.01	61098812	6097.47	3.99566	-0.118922
1834.01	71612483	5610	4.42006	
1835.01	347332255	5297	4.61016	
1835.02	347332255	5297	4.61016	
1836.01	207468071	6351	4.12	
1836.02	207468071	6351	4.12	
1837.01	144441148	5961.28	3.87842	0.134111
1838.01	162689341	6046.76	4.28918	0.062
1839.01	381714186	5382.69	4.55152	0.252
1840.01	165987272	6266	4.08874	-0.16
1841.01	168699373	5115.16	4.34437	0.367285
1842.01	404505029	6115	3.87646	
1843.01	258871793	5954	4.26	
1844.01	198108326	4652.87	4.61265	-0.0631697
1845.01	272758199	5271	4.44	
1846.01	198385543	3512	4.81618	
1847.01	54002556	5076	4.53	
1847.02	54002556	5076	4.53	
1848.01	219824469	5923	4.05	
1849.01	23740089	5595	4.32	
1850.01	149577217	5224.6	4.28	0.126
1851.01	378976682	4567	4.53	
1852.01	219728669	5356	4.49	
1853.01	73540072	4968.8	4.5	0.205368
1854.01	157225097	4836	4.45	
1855.01	81247740	5347	4.33	
1856.01	224313733	5616.4	4.44	0.00160549
1857.01	180652891	7218	3.94	
1858.01	424733642	4220.9	4.49	0.0767659
1859.01	229742722	6415	4.26	
1860.01	202426247	5668	4.51	0.03
1861.01	323295479	5490	4.45	
1862.01	321668398	6310	4.1	
1863.01	356919658	6404	4.31	
1864.01	229791084	6023	4.25	
1865.01	207425203	6618.5	3.99	
1866.01	400430915	6728	4.03	
1867.01	400476523	6615	4.14	
1868.01	230087585	6016	4.1	
1869.01	299780329	5435.9	4.2	0.244475
1870.01	230375747	6511	4.25	
1871.01	233503636	5955.3	4.06	
1872.01	229490898	6305.2		
1873.01	328933398	5699	4.47	
1873.02	328933398	5699	4.47	
1873.03	328933398	5699	4.47	
1874.01	232641326	7013	4.2	
1875.01	233047097	5817	4.27	
1876.01	233078665	6748	4.12	
1877.01	233497719	6051	4.48	
1878.01	219762508	5976	4.43	
1879.01	243335710	6531	4.22	
1880.01	359357695	3631.4	4.69	
1881.01	59859387	6564.4	4.26	
1882.01	396368313	8828.7	4.39	
1883.01	348755728	3477	4.74303	
1884.01	219879302	5225	4.5	
1885.01	258510872	6232	4.03	
1886.01	403136415	5744	4.51952	
1887.01	229586455	4250	4.58048	
1888.01	459997997	7397	4.1	
1889.01	139771134	4791		0.160856
1890.01	288636599	5857	4.26	
1891.01	139198430	5984	4.30752	
1892.01	63698669	5256	4.55251	
1893.01	264544388	6996	4.29542	
1894.01	280865159	5611	4.37718	
1895.01	384159646	6762	4.39031	
1896.01	174302697	6750	4.18569	
1897.01	420645189	5937	4.44855	
1897.02	420645189	5937	4.44855	
1898.01	91987762	6303.91	4.11765	
1899.01	172370679	3854	4.63619	
1900.01	178879588	5735	4.41	
1901.01	19684256	5790.4	4.44	-0.284288
1902.01	272212970	6393	4.24	
1903.01	77156657	5909	4.42	
1904.01	272213425	6457	3.9	
1905.01	429302040	4233.2	4.64	
1906.01	308098254	5473	4.26	
1907.01	453789494	6942	3.94	
1908.01	37718056	6239	4.15	
1909.01	232038798	5818.8	4.24	
1910.01	437261733	5652	4.36	
1911.01	44745133	5549	4	
1912.01	50712784	6410	4.14	
1913.01	53458803	5711	4.27	
1914.01	53750200	6405	4.13	
1915.01	98283926	6208	4.31	
1916.01	98545929	8549	4.11	
1917.01	339522221	6155	4.24	
1918.01	308425348	6271	4.45	
1919.01	102192004	6333.7	4.21	-0.1
1920.01	363851359	5652	4.2	
1921.01	112099249	6116	4.07	
1922.01	112604564	6687	4.09	
1923.01	114299824	6781	4.54	
1924.01	371443216	8004.2	4.2	
1925.01	118956453	5515	4.39	
1926.01	143143769	5111.9	4.5	-0.188957
1927.01	14344979	5424.8	4.49	-0.49
1928.01	207077681	4879	4.5	
1929.01	157266693	5697	4.39	
1930.01	160578764	6017	4.22	
1931.01	162922904	6090	3.88	
1932.01	386259537	6013.5	4.17	
1933.01	172598832	6561	3.93	
1934.01	125739286	6540.6	4.26	-0.29
1935.01	176685457	6245	4.24	
1936.01	178289267	5593	4.46	
1937.01	268301217	5707	4.39	
1938.01	128449971	6200.5	4.33	
1939.01	325172035	8862	4.1	
1940.01	7413227	5986	3.66	
1941.01	167009792	5883.8	3.77	
1942.01	308919449	5614.1	4.34	
1943.01	382980571	5309.7		
1944.01	461080504	7023.2	4.11	
1945.01	357536526	5342.5	4.01	
1946.01	127315102	6670.3	4.29	
1947.01	460140752	4990.7		
1948.01	31268146	5928	4.24	0.109784
1949.01	334125713	6531.7	4.29	
1950.01	327663613	9208	3.85	
1951.01	356590734	5877.5	4.18	
1952.01	394509844	5488	4.14	
1953.01	242536549	6422.1	3.86	
1954.01	466113537	7119.5	4.14	
1955.01	166184426	3625	4.81	-0.494175
1956.01	334911765	5586.2	4.21	
1957.01	302659412	5844.8	4.13	
1958.01	356747847	4851.6		
1959.01	400323948	4866.2		
1960.01	318828309	6466.2	3.7	
1961.01	179319057	6231.8	4.21	
1962.01	141663464	8049	3.3	
1963.01	190271688	5394.6	3.77	
1964.01	242083025	6308.3	4	
1965.01	295354126	9096.5		
1966.01	242120884	6390.7	3.83	
1967.01	320079492	5343	4.1	
1968.01	210445631	6535.3	4.2	
1969.01	293708935	5796	4.14	
1970.01	162695785	6432.2	4.11	
1971.01	253132689	5418	4.17	
1972.01	267414551	6105.1	4.12	
1973.01	47617161	5149	4.35	
1974.01	295562522	5342	4.09	
1975.01	467281353	5408.7		
1976.01	329888006	4956.8		
1977.01	383531859	9184.7	4.09	
1978.01	458856474	8719.5	4.08	
1979.01	458857720	8832.5	4.26	
1980.01	127793615	5898.8	4.08	
1981.01	378613125	8749.3		
1982.01	437329044	6617	4.21	
1983.01	89535068	5725	4.54	-0.0475684
1984.01	162246865	6237	4.24	
1985.01	469212332	6101.8		
1986.01	468997317	8613.8		
1987.01	349088467	5635.4	3.71	
1988.01	161156159	5368		
1989.01	324395151	8046.5	4.12	
1990.01	457939414	5579.5	4.22	
1991.01	82707763	5805.6	4.13	
1992.01	147340931			
1993.01	453464017	6190.4	4.15	-0.0811697
1994.01	445903569	7369	4.27	
1995.01	299023386	7804.8	3.78	
1996.01	275384718	6249.4	4.19	
1997.01	142378043	6311.5	4.17	-0.11
1998.01	429295277	5972	4.08	-0.276956
1999.01	447206604	5843	4.33	
2000.01	371188886	5400	4.43	
2000.02	371188886	5400	4.43	
2001.01	118084044	7896.3	3.6	
2002.01	356453768	5986.5	4.32	-0.555712
2003.01	58463434	7043.2	3.98	0.04
2004.01	439610306	6136.9	3.85	
2005.01	147660886	6995.5	4.1	
2006.01	41173048	4650	2.54	-0.32
2007.01	219466784	5249	4.48682	
2008.01	70887357	5463	3.77778	
2009.01	243187830	4755.33	4.62683	0.199069
2010.01	26547036	5842	4.39929	
2011.01	136916387	5739	4.51	-0.26
2011.02	136916387	5739	4.51	-0.26
2011.03	136916387	5739	4.51	-0.26
2012.01	138294130	5981	4.07	0.275
2013.01	188589164	3352	4.8984	
2014.01	198588220	6417	3.7	
2015.01	368287008	3223	4.89993	
2016.01	219508169	5175	4.54	
2016.02	219508169	5175	4.54	
2016.03	219508169	5175	4.54	
2017.01	357416482	6362.6		-0.049
2018.01	357501308	4218.9	4.67	-0.812
2019.01	159781361	5588	3.92293	
2020.01	39903405	6412.8	4.09	0.0535135
2021.01	236312126	5729	4.52	-0.08
2022.01	11996814	3975	4.62844	
2023.01	16884216	4958	4.66667	
2024.01	255930614	6084	4.17	0.33
2025.01	394050135	6042	4.15	
2026.01	407059875	5050	4.59	
2027.01	335996558	6168	4.29	
2028.01	336456596	7751	4	
2029.01	445254275	7125	3.54	
2030.01	422656370	5778	3.74	
2031.01	470127886	6664	4.44	
2032.01	470159478	6542		
2033.01	53617134	7014	4.05	
2034.01	427279997	9714	3.98	
2035.01	53709089	9387		
2036.01	368320811	6549	3.89	
2037.01	405559035	6319	4.38	
2037.02	405559035	6319	4.38	
2038.01	235937532	6570	3.68	
2039.01	237071229	6308	4.19	
2040.01	427730490	5019	4.43	
2041.01	54364414	5825	4.44	
2042.01	269424395	6535	3.9	
2043.01	346929661	6178	4.33	
2044.01	270333769	9953	4.09	
2045.01	347013211	6125.9	4.03	0.072
2046.01	468574941	6081	4.31	
2047.01	363761216	5887	4.35	
2048.01	159873822	5021.6	4.6	0.101813
2049.01	314835525	6054.7	3.41	0.23
2050.01	316468545	5985	4.59	
2051.01	375850439	11265	4.07	
2052.01	1100766816	5016.1		
2053.01	315755496	4772		
2054.01	378355116	8124		
2055.01	322062001	6782		
2056.01	396356111	6748.7	4.13	
2057.01	229888286	6081.3		0.254591
2058.01	326732851	4963		
2059.01	403308915	8398	4.27	
2060.01	285542903	10125	3.62	
2061.01	327577308	4475	4.59	
2062.01	373785851	6895	3.87	
2063.01	334811204	7577	3.9	
2064.01	115524421	5701	4.47	
2065.01	356710041	5701.43	3.56597	0.261546
2066.01	141663460	9277.7		
2067.01	147951030	5491	4.5359	
2068.01	417931300	3700	4.70036	
2069.01	198187049	5268	4.56138	
2070.01	233182695	5849	4.33017	
2071.01	198360694	5873.3	4.46212	0.048
2072.01	900715901	3546	4.93943	
2073.01	441642457	5729	4.32178	
2074.01	158075010	6594	4.16825	
2075.01	23814735	4065	4.59496	
2076.01	27491137	5149.6	4.6	
2076.02	27491137	5149.6	4.6	
2076.03	27491137	5149.6	4.6	
2077.01	230075227	5284	4.54246	
2078.01	159244568	5244	4.58339	
2079.01	224298134	3577	4.75448	
2079.02	224298134	3577	4.75448	
2080.01	367739494	4868	4.61964	
2081.01	321669174	3742	4.72382	
2081.02	321669174	3742	4.72382	
2082.01	160039081	6004	4.36245	
2083.01	233633993	4410	4.507	
2084.01	441738827	3630	4.76664	
2084.02	441738827	3630	4.76664	
2085.01	103633672	5134	4.57244	
2086.01	230387153	5337	4.48036	
2086.02	230387153	5337	4.48036	
2087.01	219462190	5647	4.48001	
2088.01	441765914	4902	4.5026	
2089.01	341815197	5274.27	4.61038	-0.06
2090.01	233721037	6395	3.89312	
2091.01	219778329	5809	4.33351	
2092.01	393965778	5468.73	4.37458	-0.122053
2093.01	402898317	4455	4.55621	
2094.01	356016119	3457	4.84825	
2095.01	235678745	3746	4.76979	
2095.02	235678745	3746	4.76979	
2096.01	142748283	3285	4.98992	
2096.02	142748283	3285	4.98992	
2097.01	279982557	5264	4.59586	
2098.01	356700488	7788	4.32577	
2099.01	230386397	4316	4.56	
2100.01	219436394	5535	4.57126	
2101.01	165527918	5619	4.44	
2102.01	289590465	5292	4.58201	
2102.02	289590465	5292	4.58201	
2103.01	160491359	4884	4.54	
2103.02	160491359	4884	4.54	
2104.01	367630162	4907	4.62	
2104.02	367630162	4907	4.62	
2104.03	367630162	4907	4.62	
2104.04	367630162	4907	4.62	
2104.05	367630162	4907	4.62	
2105.01	156199502	4718	4.49012	
2106.01	393911494	5590	4.45374	
2107.01	446549906	5565	4.45	
2108.01	347538174	6300	4.22	
2109.01	392476080	6647	4.12	
2110.01	394029948	6073	4.21	
2111.01	356235833	5477	4.46	
2112.01	427320001	7184	4.25	
2112.02	427320001	7184	4.25	
2113.01	1400212743	5286.9		
2114.01	9828416	6382	3.9	
2115.01	54464870	8153	4.09	
2116.01	422838133	6927	4.18	
2117.01	279212407	6280	4.05	
2118.01	17416749	6398	3.89	
2119.01	236387002	3606	4.74	
2120.01	389900760	3179	4.99978	
2121.01	88996391	4325.66	4.438	-0.0245085
2122.01	311408969	5852	4.40684	
2123.01	105840719	5432	4.56341	
2124.01	159742538	6184	3.9042	0.26
2125.01	116242971	6350	3.87	
2126.01	116264089	5489	4.59342	-0.24
2127.01	21744120	4790	4.58765	0.14
2128.01	21832928	5991.11	4.37711	-0.11
2129.01	101721385	6727.6	4.22	0.126637
2130.01	320798691	6115	4.16703	
2131.01	27848472	6352	4.27	-0.04
2132.01	358516596	5703	4.16	0.23
2133.01	39200363	4175	4.54	
2134.01	75878355	4406	4.50428	
2134.02	75878355	4406	4.50428	
2135.01	76419763	5833	4.35385	0.11
2136.01	336128819	3384	4.87998	
2137.01	23059280	4882	4.45655	
2138.01	336267424	6835.31	4.37191	-0.169973
2139.01	308172249	4984	4.41028	
2140.01	399860444	5854	4.45	-0.03
2141.01	287256467	5674	4.49483	
2142.01	44313455	3472	4.86042	
2143.01	103195323	7437	4.09	
2144.01	428988981	5452	4.53224	
2145.01	88992642	6202	3.63	
2146.01	158916431	7272	4	
2147.01	341630071	6115	4.25	
2148.01	233569098	5930	4.11	
2149.01	1716467085	6020	4.18	
2150.01	230267547	6446.3	4.03	-0.015
2151.01	23389848	5660	3.86	
2152.01	395393265	6688	4.11	
2153.01	406855039	5668	3.76	
2154.01	428787891	6243	4.24	
2155.01	461591646	6144	4.02	
2156.01	258402425	4872		
2157.01	298495970	5756	4.51	
2158.01	342642208	5389	4.06	
2159.01	270515566	5844	4.16	
2160.01	284477310	6021	4.29	
2161.01	366563452	5028	4.55	
2162.01	284564230	6610	4.14	
2163.01	43429656	6318	4.2	
2164.01	49967354	5274		
2165.01	73560357	7421	4	
2166.01	233680651	6515	3.97	
2167.01	160162987	5752	4.3	
2168.01	364075352	6641	4.38	
2169.01	8516795	6183	4	
2170.01	154741689	6018	4.39	
2171.01	75656058	6528		
2172.01	76197937	5085		
2173.01	293567206	5829	4.41	
2174.01	159815224	6069	4.24	
2175.01	405717754	5967	4.08	0.05
2176.01	123495874	5883	4.25	0.19
2177.01	123233041	6179	4.11	-0.05
2178.01	164892194	6041	4.22	0.33
2179.01	237913194	5713	4.34	
2180.01	298663873	5739	4.03	
2181.01	233068569	5574	4.51	
2182.01	268823307	6295	4.03	0.07
2183.01	1715469662	5485		
2184.01	176956893	5731.8	3.65	0.124314
2185.01	355096431	5440.3	4.4	
2186.01	238171173	5772.2	4.4	
2187.01	270472265	5344	4.4	
2188.01	260797169	5829	4.3	-0.0919707
2189.01	270342589	4979.4		
2190.01	389421473	5477	4.4	
2191.01	262471759	5741	4.3	
2192.01	277890574	5262	4.4	0.31519
2193.01	401604346	6079	4.33912	
2194.01	271478281	4669	4.63	
2195.01	24695044	5101.7		
2196.01	372172128	5728	4.4217	
2197.01	389352124	6562	4.24	0.147692
2198.01	100566492	6282.4	3.92936	-0.305
2199.01	369455629	5614.86	4.21917	0.32079
2200.01	142105158	4983.6	.2	0.273342
2201.01	219306934	6252	4.19	
2202.01	358107516	5064	4.53576	
2203.01	355600246	6344	4.21787	
2204.01	467971286	5103	4.48023	
2205.01	260298958	3653	4.60969	
2206.01	381856447	4683	4.62	
2207.01	90850770	6146	4.12	
2208.01	38680052	3228	4.90232	
2209.01	271806353	4955	4.4	
2210.01	317089588	5077.7	4.4	
2211.01	212253390	5253	4.54958	
2212.01	280803917	5116.3	4.45	
2213.01	406318573	5784	4.3	
2214.01	272236017	5727	4.3	
2215.01	425561347	4882.7	4.6	
2216.01	39018923	6295	4.3	
2217.01	234330672	5916	4.3	0.0209229
2218.01	348995212	6282	4.3	
2219.01	278138619	5161.7	4.3	
2220.01	150437346	5615	4.39	
2221.01	441420236	3588	4.60198	
2222.01	306510653	6381	4.2	
2223.01	273695332	5847	4.3	
2224.01	388198242	4996.3	4.5	0.0689733
2225.01	271891552	5823.3	4.3	
2226.01	403135192	5828	3.9	-0.09
2227.01	405425498	5763.48	3.99846	-0.0502762
2227.02	405425498	5763.48	3.99846	-0.0502762
2228.01	61733521	5420	4.5	
2229.01	143410850	6046	4.06	
2230.01	129432342	4884		
2231.01	100504381			
2232.01	439444938			
2233.01	421455387	5226	4.28	
2234.01	271491157	6103	3.64	
2235.01	267093376	6378	4.1	
2236.01	394722182	6209	4.09	
2237.01	389238529	7000	4.33	0.25
2238.01	231077395	6113.8	4.19	-0.34
2239.01	388130235	5030.6		-0.29
2240.01	98494121	5285	4.7	
2241.01	96973930	4779.7		
2242.01	92562123	6037.2	3.66	-0.494098
2243.01	1990842033	6664		
2244.01	1989628303	5286.9		
2245.01	278415929	5042	4.04	
2246.01	349786918	5807	4.14	
2247.01	376168473	6394.3		-0.06
2248.01	179580045	7546	4.24	
2249.01	152714791	4982		
2250.01	264303333	5729	4.47487	
2251.01	229715760	5776	4.13	
2252.01	233066156	6582	3.69	
2253.01	367855829	5697	4.21712	
2254.01	233688779	5706	4.84423	
2255.01	265146266	6049	4.438	
2256.01	262880065	5270.9	4.438	0.122
2257.01	198485881	3446	4.89707	
2258.01	219821826	5980	4.39	
2259.01	219501568	6690	4.1059	
2260.01	232568235	5432	4.51	
2261.01	229787062	5392		
2262.01	165530380	6328	4.32136	
2263.01	159400561	5599	4.57217	
2264.01	235943205	6140	4.54184	
2265.01	310231275	5951.67	4.438	0.035
2266.01	8348911	3244	4.97167	
2267.01	459837008	3022	4.99625	
2267.02	459837008	3022	4.99625	
2267.03	459837008	3022	4.99625	
2268.01	20203297	5910.35	4.35957	0.099
2269.01	441798995	3872	4.69525	
2269.02	441798995	3872	4.69525	
2269.03	441798995	3872	4.69525	
2270.01	198178505	6380.43	4.1278	
2271.01	258389327	6180	4.06	
2272.01	265460043	6258	3.68336	
2273.01	142117976	6495	4.43957	
2274.01	289164482	3943	4.62547	
2274.02	289164482	3943	4.62547	
2275.01	272679240	4863	4.63136	
2276.01	198456933	5482.02	4.5343	-0.0350573
2277.01	288516853	6358	3.76624	
2278.01	243313296	3412	4.9014	
2279.01	115623434	4962	4.55115	
2280.01	115583726	6175	3.37301	
2281.01	264171144	6683	4.22146	
2282.01	237211410	7020	4.09526	
2283.01	198211976	3621	4.7197	
2284.01	115446313	6109	4.33438	
2285.01	329148988	3546	4.77262	
2286.01	237201858	6863	4.27882	
2287.01	160077104	6037	4.32817	
2288.01	462615350	4066	4.67766	
2289.01	82452140	5717	4.43377	
2290.01	321688498	3863	4.67991	
2291.01	236934937	3869	4.75875	
2292.01	236934268	5781	4.45679	
2293.01	71347873	3668	4.73795	
2294.01	284361752	6424	4.33722	
2295.01	48018596	5660	4.10485	
2296.01	165554103	5373.01	4.49164	-0.211
2297.01	233500935	4836	4.53282	
2298.01	229608594	4239	4.61861	
2299.01	362220495	5780	4.56973	
2300.01	280031353	5607	4.63178	
2300.02	280031353	5607	4.63178	
